,0,1,2,3,4
0,9.0,0.0,1.0,0.0,1.0
1,12.0,1.0,0.0,0.9375,0.0625
2,22.0,1.0,1.0,0.0,1.0
3,42.0,1.0,1.0,0.0,1.0
4,49.0,1.0,1.0,0.0,1.0
5,56.0,1.0,1.0,0.0,1.0
6,61.0,1.0,1.0,0.0,1.0
7,72.0,1.0,1.0,0.0,1.0
8,75.0,0.0,0.0,1.0,0.0
9,85.0,0.0,0.0,1.0,0.0
10,89.0,0.0,0.0,1.0,0.0
11,92.0,0.0,0.0,1.0,0.0
12,96.0,1.0,0.0,1.0,0.0
13,98.0,0.0,0.0,1.0,0.0
14,100.0,1.0,0.0,1.0,0.0
15,105.0,0.0,0.0,1.0,0.0
16,114.0,0.0,1.0,0.40625,0.59375
17,125.0,0.0,0.0,1.0,0.0
18,144.0,1.0,1.0,0.0,1.0
19,155.0,0.0,0.0,1.0,0.0
20,160.0,1.0,0.0,1.0,0.0
21,186.0,1.0,1.0,0.0,1.0
22,190.0,0.0,1.0,0.0,1.0
23,214.0,0.0,0.0,0.9375,0.0625
24,224.0,0.0,0.0,0.6666666666666666,0.3333333333333333
25,240.0,0.0,0.0,1.0,0.0
26,252.0,1.0,1.0,0.030303030303030304,0.9696969696969697
27,256.0,1.0,1.0,0.030303030303030304,0.9696969696969697
28,266.0,1.0,1.0,0.0,1.0
29,272.0,1.0,1.0,0.3333333333333333,0.6666666666666666
30,273.0,0.0,1.0,0.030303030303030304,0.9696969696969697
31,289.0,1.0,1.0,0.40625,0.59375
32,290.0,1.0,1.0,0.030303030303030304,0.9696969696969697
33,315.0,0.0,0.0,1.0,0.0
34,336.0,0.0,0.0,1.0,0.0
35,350.0,0.0,0.0,1.0,0.0
