,0,1,2,3,4
0,29.0,1.0,1.0,0.0,1.0
1,34.0,1.0,1.0,0.0,1.0
2,80.0,1.0,1.0,0.0,1.0
3,81.0,1.0,1.0,0.0,1.0
4,104.0,0.0,1.0,0.0,1.0
5,106.0,0.0,0.0,1.0,0.0
6,122.0,1.0,1.0,0.0,1.0
7,140.0,0.0,0.0,1.0,0.0
8,165.0,0.0,0.0,1.0,0.0
9,167.0,1.0,1.0,0.0,1.0
10,171.0,1.0,1.0,0.0,1.0
11,175.0,0.0,1.0,0.0,1.0
12,176.0,1.0,1.0,0.0,1.0
13,185.0,0.0,0.0,1.0,0.0
14,199.0,1.0,1.0,0.0,1.0
15,213.0,0.0,0.0,1.0,0.0
16,215.0,0.0,0.0,1.0,0.0
17,220.0,1.0,0.0,1.0,0.0
18,221.0,1.0,1.0,0.0,1.0
19,225.0,1.0,0.0,1.0,0.0
20,229.0,0.0,0.0,1.0,0.0
21,247.0,0.0,0.0,1.0,0.0
22,262.0,1.0,0.0,1.0,0.0
23,265.0,1.0,1.0,0.0,1.0
24,267.0,1.0,1.0,0.0,1.0
25,270.0,1.0,0.0,1.0,0.0
26,283.0,0.0,1.0,0.0,1.0
27,284.0,0.0,1.0,0.0,1.0
28,291.0,1.0,1.0,0.0,1.0
29,303.0,0.0,0.0,1.0,0.0
30,308.0,0.0,0.0,1.0,0.0
31,324.0,0.0,0.0,1.0,0.0
32,325.0,0.0,0.0,1.0,0.0
33,337.0,0.0,0.0,1.0,0.0
34,340.0,0.0,0.0,1.0,0.0
35,349.0,0.0,0.0,1.0,0.0
