,0,1,2,3,4
0,2.0,0.0,0.0,0.967032967032967,0.03296703296703297
1,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2,10.0,1.0,1.0,0.28125,0.71875
3,32.0,1.0,1.0,0.0,1.0
4,36.0,1.0,1.0,0.0,1.0
5,37.0,1.0,1.0,0.0,1.0
6,43.0,1.0,1.0,0.0,1.0
7,50.0,1.0,1.0,0.0,1.0
8,52.0,1.0,1.0,0.0,1.0
9,58.0,1.0,1.0,0.0,1.0
10,62.0,1.0,1.0,0.0,1.0
11,68.0,1.0,0.0,1.0,0.0
12,70.0,0.0,0.0,1.0,0.0
13,88.0,0.0,0.0,0.967032967032967,0.03296703296703297
14,91.0,0.0,0.0,0.967032967032967,0.03296703296703297
15,99.0,0.0,1.0,0.28125,0.71875
16,108.0,1.0,1.0,0.0,1.0
17,111.0,1.0,1.0,0.28125,0.71875
18,124.0,1.0,1.0,0.28125,0.71875
19,126.0,1.0,1.0,0.28125,0.71875
20,127.0,1.0,1.0,0.28125,0.71875
21,134.0,1.0,1.0,0.28125,0.71875
22,139.0,1.0,1.0,0.28125,0.71875
23,149.0,0.0,1.0,0.28125,0.71875
24,174.0,0.0,1.0,0.28125,0.71875
25,179.0,1.0,1.0,0.28125,0.71875
26,181.0,1.0,0.0,0.967032967032967,0.03296703296703297
27,212.0,0.0,0.0,0.75,0.25
28,218.0,0.0,0.0,0.967032967032967,0.03296703296703297
29,230.0,0.0,1.0,0.28125,0.71875
30,258.0,0.0,0.0,0.967032967032967,0.03296703296703297
31,293.0,0.0,0.0,0.967032967032967,0.03296703296703297
32,296.0,0.0,0.0,0.6666666666666666,0.3333333333333333
33,297.0,1.0,1.0,0.28125,0.71875
34,317.0,0.0,0.0,0.967032967032967,0.03296703296703297
35,332.0,0.0,0.0,0.967032967032967,0.03296703296703297
