,0,1,2,3,4
0,4.0,1.0,1.0,0.13601869544041062,0.8639813045595893
1,7.0,0.0,0.0,0.7170325203252033,0.28296747967479674
2,14.0,0.0,0.0,0.9101212324525403,0.08987876754745984
3,17.0,0.0,1.0,0.4202372054250496,0.5797627945749503
4,33.0,1.0,1.0,0.0,1.0
5,47.0,1.0,1.0,0.0,1.0
6,60.0,1.0,1.0,0.0,1.0
7,66.0,1.0,1.0,0.23335686354470778,0.7666431364552924
8,86.0,0.0,0.0,0.9749178014967489,0.025082198503251135
9,94.0,0.0,0.0,0.95,0.05
10,103.0,0.0,0.0,0.75,0.25
11,107.0,1.0,1.0,0.308597012553631,0.691402987446369
12,109.0,1.0,0.0,0.7290191409897292,0.2709808590102708
13,120.0,1.0,1.0,0.17341777408637876,0.8265822259136211
14,146.0,1.0,1.0,0.3943390510852419,0.6056609489147581
15,161.0,0.0,0.0,0.7588774680762205,0.2411225319237794
16,173.0,0.0,0.0,0.8,0.2
17,200.0,1.0,1.0,0.009203296703296704,0.9907967032967033
18,208.0,1.0,1.0,0.22528976034858386,0.7747102396514162
19,223.0,0.0,1.0,0.4807927609806052,0.5192072390193948
20,227.0,1.0,1.0,0.3161290322580645,0.6838709677419355
21,237.0,1.0,0.0,0.801478494623656,0.19852150537634408
22,253.0,1.0,1.0,0.10120967741935485,0.8987903225806452
23,255.0,1.0,1.0,0.19645348837209303,0.803546511627907
24,259.0,0.0,0.0,0.8801199338296112,0.11988006617038875
25,260.0,1.0,0.0,0.5222990271377368,0.4777009728622632
26,264.0,1.0,1.0,0.1380606312292359,0.861939368770764
27,275.0,0.0,0.0,1.0,0.0
28,295.0,1.0,1.0,0.4178800366300367,0.5821199633699633
29,298.0,1.0,1.0,0.022402597402597403,0.9775974025974026
30,307.0,0.0,0.0,1.0,0.0
31,310.0,0.0,0.0,0.9822862225493804,0.017713777450619556
32,311.0,0.0,1.0,0.44837797517561206,0.5516220248243879
33,330.0,0.0,0.0,0.8967878991192068,0.10321210088079318
34,339.0,0.0,0.0,1.0,0.0
