,0,1,2,3,4
0,0.0,0.0,0.0,0.5787817427850344,0.42121825721496564
1,1.0,0.0,1.0,0.20588932969792595,0.794110670302074
2,2.0,0.0,0.0,0.5760125736239566,0.42398742637604336
3,3.0,0.0,1.0,0.20570910756978733,0.7942908924302127
4,4.0,0.0,0.0,0.579411096086495,0.420588903913505
5,5.0,0.0,1.0,0.10616724010819323,0.8938327598918068
6,6.0,1.0,1.0,0.10540080408476427,0.8945991959152357
7,7.0,1.0,1.0,0.10448477504454523,0.8955152249554548
8,8.0,0.0,0.0,0.5759879085804596,0.4240120914195405
9,9.0,0.0,0.0,0.5792322278482669,0.4207677721517331
10,10.0,1.0,0.0,0.5714862193693666,0.42851378063063333
11,11.0,0.0,0.0,0.5714866441019295,0.42851335589807044
12,12.0,0.0,0.0,0.5759097205399984,0.42409027946000155
13,13.0,1.0,1.0,0.1041684155267586,0.8958315844732414
14,14.0,0.0,0.0,0.5712019410013685,0.4287980589986316
15,15.0,1.0,0.0,0.5709806540513837,0.42901934594861635
16,16.0,0.0,0.0,0.5745401161127939,0.4254598838872061
17,17.0,0.0,0.0,0.5710916945583628,0.4289083054416371
18,18.0,0.0,0.0,0.5710482481953862,0.42895175180461376
19,19.0,0.0,0.0,0.5759371929432024,0.4240628070567976
20,20.0,1.0,1.0,0.10521408183674774,0.8947859181632523
21,21.0,0.0,0.0,0.5561358034948195,0.4438641965051805
22,22.0,1.0,1.0,0.10547296262999384,0.8945270373700062
23,23.0,0.0,0.0,0.5763976467995344,0.4236023532004656
24,24.0,0.0,0.0,0.5792244580121848,0.42077554198781514
25,25.0,0.0,0.0,0.5764278647218288,0.42357213527817117
26,26.0,0.0,0.0,0.579419187217175,0.42058081278282494
27,27.0,0.0,0.0,0.5709812829570509,0.4290187170429491
28,28.0,0.0,0.0,0.5764249206025911,0.42357507939740885
29,29.0,1.0,0.0,0.5546930457030532,0.4453069542969467
30,30.0,1.0,0.0,0.5520711184620756,0.44792888153792443
31,31.0,1.0,0.0,0.5551359683125139,0.44486403168748617
32,32.0,0.0,0.0,0.5529139583108584,0.4470860416891415
33,33.0,0.0,0.0,0.5764006979918073,0.4235993020081928
34,34.0,1.0,0.0,0.5545395276518597,0.44546047234814035
35,35.0,1.0,0.0,0.5520189609630807,0.4479810390369193
36,36.0,1.0,0.0,0.5549304880147563,0.4450695119852437
37,37.0,0.0,0.0,0.5528760498364423,0.44712395016355766
38,38.0,0.0,0.0,0.5558989812565226,0.4441010187434774
39,39.0,1.0,1.0,0.10526355317792802,0.894736446822072
40,40.0,1.0,1.0,0.10418624089004669,0.8958137591099533
41,41.0,1.0,1.0,0.10449677766248988,0.8955032223375101
42,42.0,0.0,1.0,0.10686682927825486,0.8931331707217451
43,43.0,0.0,0.0,0.5650950448969474,0.43490495510305266
