,feature,importance,importance_std,abs_importance
0,nFHRing_1,0.0059210526315789155,0.0013157894736842036,0.0059210526315789155
1,BCUTv-1h,0.005263157894736814,0.0016115064097257665,0.005263157894736814
2,EState_VSA3,0.004605263157894712,0.0016115064097257665,0.004605263157894712
3,GATS3c,0.004605263157894712,0.0016115064097257665,0.004605263157894712
4,urea,0.003947368421052611,0.0013157894736842036,0.003947368421052611
5,MATS2se,0.003947368421052611,0.0013157894736842036,0.003947368421052611
6,ATSC2c,-0.003289473684210509,0.0,0.003289473684210509
7,MATS4c,0.003289473684210509,0.0029421947072365497,0.003289473684210509
8,NdsCH_1,0.003289473684210509,0.0,0.003289473684210509
9,SdO,-0.003289473684210509,0.0,0.003289473684210509
10,SaaNH,0.003289473684210509,0.0,0.003289473684210509
11,GATS5c,0.003289473684210509,0.0,0.003289473684210509
12,nFHRing_0,0.002631578947368407,0.0013157894736842036,0.002631578947368407
13,GATS2c,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
14,$\Delta t$,0.002631578947368407,0.0013157894736842036,0.002631578947368407
15,GATS2s,0.002631578947368407,0.0013157894736842036,0.002631578947368407
16,PEOE_VSA6,0.002631578947368407,0.0024616167018249487,0.002631578947368407
17,PEOE_VSA11,0.002631578947368407,0.0013157894736842036,0.002631578947368407
18,PEOE_VSA13,0.002631578947368407,0.0013157894736842036,0.002631578947368407
19,VSA_EState5,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
20,GATS2are,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
21,GATS1s,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
22,n5Ring_0,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
23,GATS2pe,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
24,BCUTp-1h,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
25,GATS1c,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
26,BCUTi-1l,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
27,AATSC4c,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
28,ATSC2se,0.0019736842105263054,0.002631578947368407,0.0019736842105263054
29,ATSC7d,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
30,MATS1c,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
31,AATSC2se,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
32,ATSC4c,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
33,NssNH_2,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
34,NdssC_0,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
35,ATSC7v,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
36,NaaNH_1,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
37,ATSC5c,0.0013157894736842036,0.002631578947368407,0.0013157894736842036
38,SdssC,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
39,ATSC0c,-0.0013157894736842036,0.003354618101047867,0.0013157894736842036
40,nS_3,0.0013157894736842036,0.002631578947368407,0.0013157894736842036
41,SssNH,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
42,n5ARing_0,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
43,nBondsD_6,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
44,ATSC3c,-0.0006578947368421018,0.0024616167018249482,0.0006578947368421018
45,SRW05,0.0006578947368421018,0.0024616167018249487,0.0006578947368421018
46,NdsCH_0,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
47,VSA_EState1,-0.0006578947368421018,0.0024616167018249482,0.0006578947368421018
48,nBase_1,0.0006578947368421018,0.0024616167018249487,0.0006578947368421018
49,nARing_0,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
50,n5Ring_2,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
51,NdsCH_2,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
52,n5HRing_2,0.0006578947368421018,0.0024616167018249487,0.0006578947368421018
53,SssO,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
54,MATS7v,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
55,GATS4v,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
56,AXp-5d,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
57,NdO_1,-0.0006578947368421018,0.0024616167018249482,0.0006578947368421018
58,MATS6d,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
59,MATS2pe,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
60,n5AHRing_1,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
61,nFRing_0,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
62,BCUTc-1h,-0.0006578947368421018,0.0024616167018249482,0.0006578947368421018
63,NdO_6,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
64,GATS5se,-0.0006578947368421018,0.0024616167018249487,0.0006578947368421018
65,NdssC_3,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
66,MATS3c,0.0006578947368421018,0.0024616167018249482,0.0006578947368421018
67,NssO_0,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
68,NdssC_2,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
69,NssO_2,0.0,0.0,0.0
70,NdO_3,0.0,0.0,0.0
71,NssO_1,0.0,0.0,0.0
72,n5Ring_1,0.0,0.0,0.0
73,n5HRing_0,0.0,0.0,0.0
74,NdO_5,0.0,0.0,0.0
75,NdO_4,0.0,0.0,0.0
76,n5Ring_3,0.0,0.0,0.0
77,SpMax_A,0.0,0.0,0.0
78,n5HRing_1,0.0,0.0,0.0
79,[Cl$^{-}]$,0.0,0.0,0.0
80,bisbzimpy,0.0,0.0,0.0
81,perenosin,0.0,0.0,0.0
82,acridinone,0.0,0.0,0.0
83,carbazole,0.0,0.0,0.0
84,tambjamine,0.0,0.0,0.0
85,indole,0.0,0.0,0.0
86,squaramide,0.0,0.0,0.0
87,thiourea,0.0,0.0,0.0
88,nFHRing_2,0.0,0.0,0.0
89,n5HRing_3,0.0,0.0,0.0
90,nFRing_2,0.0,0.0,0.0
91,nFRing_1,0.0,0.0,0.0
92,n5AHRing_0,0.0,0.0,0.0
93,nAHRing_1,0.0,0.0,0.0
94,nAHRing_0,0.0,0.0,0.0
95,n5ARing_1,0.0,0.0,0.0
96,nARing_2,0.0,0.0,0.0
97,nARing_1,0.0,0.0,0.0
98,NdO_2,0.0,0.0,0.0
99,nS_1,0.0,0.0,0.0
100,NdO_0,0.0,0.0,0.0
101,NaaNH_2,0.0,0.0,0.0
102,SdsCH,0.0,0.0,0.0
103,BCUTd-1l,0.0,0.0,0.0
104,BCUTc-1l,0.0,0.0,0.0
105,GATS2se,0.0,0.0,0.0
106,MATS3are,0.0,0.0,0.0
107,MATS2are,0.0,0.0,0.0
108,MATS3se,0.0,0.0,0.0
109,MATS6s,0.0,0.0,0.0
110,MATS2c,0.0,0.0,0.0
111,AATSC2p,0.0,0.0,0.0
112,AATSC7v,0.0,0.0,0.0
113,AATSC6d,0.0,0.0,0.0
114,AATSC5c,0.0,0.0,0.0
115,AATSC3c,0.0,0.0,0.0
116,AATSC2c,0.0,0.0,0.0
117,AATSC0c,0.0,0.0,0.0
118,ATSC2are,0.0,0.0,0.0
119,ATSC2pe,0.0,0.0,0.0
120,ATSC6d,0.0,0.0,0.0
121,PEOE_VSA10,0.0,0.0,0.0
122,PEOE_VSA12,0.0,0.0,0.0
123,VSA_EState3,0.0,0.0,0.0
124,nBondsD_5,0.0,0.0,0.0
125,NaaNH_0,0.0,0.0,0.0
126,NssNH_6,0.0,0.0,0.0
127,NssNH_4,0.0,0.0,0.0
128,NssNH_3,0.0,0.0,0.0
129,NssNH_1,0.0,0.0,0.0
130,NssNH_0,0.0,0.0,0.0
131,NdssC_4,0.0,0.0,0.0
132,NdssC_1,0.0,0.0,0.0
133,nBondsD_4,0.0,0.0,0.0
134,VSA_EState9,0.0,0.0,0.0
135,nBondsD_3,0.0,0.0,0.0
136,nBondsD_2,0.0,0.0,0.0
137,nBondsD_1,0.0,0.0,0.0
138,nBondsD_0,0.0,0.0,0.0
139,nS_2,0.0,0.0,0.0
140,nS_0,0.0,0.0,0.0
141,nBase_0,0.0,0.0,0.0
142,TopoPSA,0.0,0.0,0.0
143,isophthalamides_dipicolineamides,0.0,0.0,0.0
