,0,1,2,3,4
0,21.0,1.0,1.0,0.31105621665553085,0.6889437833444689
1,55.0,1.0,1.0,0.01,0.99
2,69.0,1.0,1.0,0.31105621665553085,0.6889437833444689
3,82.0,0.0,0.0,0.9776652108211705,0.022334789178829428
4,87.0,0.0,0.0,0.9606981503930281,0.0393018496069717
5,101.0,0.0,0.0,0.8627502687371108,0.13724973126288917
6,102.0,0.0,0.0,0.6097249417249416,0.3902750582750583
7,115.0,0.0,1.0,0.4865047237417192,0.5134952762582807
8,132.0,1.0,1.0,0.39855026295663365,0.6014497370433664
9,143.0,1.0,1.0,0.1567464101434023,0.8432535898565976
10,153.0,1.0,1.0,0.14813415836748098,0.8518658416325189
11,157.0,0.0,0.0,0.5106588656202499,0.48934113437975013
12,162.0,0.0,1.0,0.1996242239371735,0.8003757760628264
13,164.0,1.0,1.0,0.1353228748797269,0.8646771251202731
14,177.0,1.0,1.0,0.18805386019825526,0.8119461398017447
15,210.0,0.0,1.0,0.42341603575919234,0.5765839642408078
16,231.0,0.0,0.0,0.6612121212121213,0.33878787878787875
17,232.0,0.0,0.0,0.879186118441049,0.1208138815589508
18,235.0,1.0,1.0,0.06849274243757698,0.9315072575624231
19,236.0,0.0,1.0,0.498226359404132,0.5017736405958679
20,238.0,0.0,0.0,0.8352583414963138,0.16474165850368602
21,241.0,1.0,0.0,0.5594201358060376,0.4405798641939624
22,242.0,0.0,0.0,0.979689221888863,0.02031077811113721
23,248.0,0.0,1.0,0.4245590847950195,0.5754409152049805
24,254.0,1.0,1.0,0.21001509835194043,0.7899849016480595
25,257.0,1.0,1.0,0.1318635177957632,0.868136482204237
26,268.0,1.0,1.0,0.2620366919973731,0.7379633080026267
27,300.0,0.0,0.0,0.8503032922597207,0.14969670774027938
28,321.0,0.0,0.0,0.8288043403964456,0.17119565960355435
29,333.0,0.0,0.0,0.9791283932522086,0.020871606747791427
30,343.0,0.0,0.0,0.8566388619336877,0.14336113806631257
31,345.0,0.0,0.0,0.883750871773928,0.1162491282260718
32,348.0,0.0,0.0,0.9953996225992635,0.004600377400736497
33,353.0,0.0,0.0,0.9777335261119354,0.02226647388806448
34,354.0,0.0,0.0,0.9919771948252984,0.008022805174701459
