,0,1,2,3,4
0,8.0,0.0,0.0,0.8788054035568967,0.12119459644310324
1,27.0,1.0,1.0,0.0,1.0
2,38.0,1.0,1.0,0.0,1.0
3,46.0,1.0,1.0,0.0,1.0
4,51.0,1.0,1.0,0.02,0.98
5,53.0,1.0,1.0,0.00896551724137931,0.9910344827586206
6,64.0,1.0,1.0,0.0,1.0
7,65.0,0.0,0.0,0.8788054035568967,0.12119459644310324
8,83.0,0.0,0.0,0.9669710172868068,0.03302898271319324
9,90.0,0.0,0.0,0.8678554778554778,0.13214452214452213
10,118.0,1.0,1.0,0.11773631084157402,0.882263689158426
11,119.0,1.0,1.0,0.2529107416395342,0.7470892583604658
12,130.0,0.0,0.0,0.7029941428595928,0.2970058571404072
13,133.0,1.0,1.0,0.10322356902356905,0.896776430976431
14,136.0,0.0,1.0,0.40367138997912994,0.59632861002087
15,151.0,0.0,1.0,0.19418306117831385,0.8058169388216863
16,156.0,1.0,1.0,0.11403301379202707,0.885966986207973
17,158.0,1.0,1.0,0.0793746971982266,0.9206253028017736
18,159.0,0.0,0.0,0.6773885878827056,0.32261141211729444
19,178.0,1.0,1.0,0.39612366800725934,0.6038763319927406
20,180.0,1.0,1.0,0.2018382458937095,0.7981617541062905
21,184.0,1.0,0.0,0.6533809523809524,0.34661904761904766
22,194.0,0.0,1.0,0.40283825945795393,0.597161740542046
23,198.0,1.0,1.0,0.009144573144573145,0.9908554268554268
24,202.0,1.0,1.0,0.046841725525936045,0.9531582744740639
25,226.0,1.0,0.0,0.5529999999999999,0.447
26,243.0,0.0,0.0,0.9989743589743589,0.0010256410256410256
27,271.0,1.0,1.0,0.268794527478738,0.731205472521262
28,294.0,1.0,1.0,0.15344205061295357,0.8465579493870463
29,304.0,0.0,0.0,0.9030915868095069,0.0969084131904931
30,305.0,0.0,0.0,0.990111111111111,0.009888888888888888
31,306.0,0.0,0.0,0.9423479777635784,0.05765202223642161
32,312.0,0.0,0.0,0.9781724043972977,0.021827595602702116
33,322.0,0.0,0.0,0.8788054035568967,0.12119459644310324
34,352.0,0.0,0.0,0.9393939393939393,0.06060606060606061
