,0,1,2,3,4
0,2.0,0.0,0.0,0.625,0.375
1,6.0,0.0,0.0,0.75,0.25
2,10.0,1.0,0.0,0.75,0.25
3,32.0,1.0,1.0,0.0,1.0
4,36.0,1.0,1.0,0.0,1.0
5,37.0,1.0,1.0,0.0,1.0
6,43.0,1.0,1.0,0.0,1.0
7,50.0,1.0,1.0,0.0,1.0
8,52.0,1.0,1.0,0.0,1.0
9,58.0,1.0,1.0,0.0,1.0
10,62.0,1.0,1.0,0.0,1.0
11,68.0,1.0,1.0,0.125,0.875
12,70.0,0.0,1.0,0.125,0.875
13,88.0,0.0,0.0,1.0,0.0
14,91.0,0.0,0.0,1.0,0.0
15,99.0,0.0,0.0,0.75,0.25
16,108.0,1.0,0.0,0.5,0.5
17,111.0,1.0,1.0,0.25,0.75
18,124.0,1.0,0.0,0.75,0.25
19,126.0,1.0,1.0,0.25,0.75
20,127.0,1.0,1.0,0.25,0.75
21,134.0,1.0,1.0,0.25,0.75
22,139.0,1.0,1.0,0.375,0.625
23,149.0,0.0,0.0,1.0,0.0
24,174.0,0.0,0.0,1.0,0.0
25,179.0,1.0,1.0,0.375,0.625
26,181.0,1.0,0.0,0.625,0.375
27,212.0,0.0,0.0,0.875,0.125
28,218.0,0.0,0.0,0.75,0.25
29,230.0,0.0,0.0,0.75,0.25
30,258.0,0.0,0.0,0.625,0.375
31,293.0,0.0,0.0,0.5,0.5
32,296.0,0.0,0.0,0.875,0.125
33,297.0,1.0,1.0,0.0,1.0
34,317.0,0.0,0.0,1.0,0.0
35,332.0,0.0,0.0,1.0,0.0
