,0,1,2,3,4
0,29.0,1.0,1.0,0.0,1.0
1,34.0,1.0,1.0,0.0,1.0
2,80.0,1.0,1.0,0.375,0.625
3,81.0,1.0,1.0,0.375,0.625
4,104.0,0.0,0.0,0.625,0.375
5,106.0,0.0,1.0,0.375,0.625
6,122.0,1.0,1.0,0.125,0.875
7,140.0,0.0,0.0,0.5,0.5
8,165.0,0.0,0.0,0.5,0.5
9,167.0,1.0,1.0,0.125,0.875
10,171.0,1.0,1.0,0.125,0.875
11,175.0,0.0,1.0,0.375,0.625
12,176.0,1.0,1.0,0.25,0.75
13,185.0,0.0,0.0,0.625,0.375
14,199.0,1.0,1.0,0.0,1.0
15,213.0,0.0,0.0,0.75,0.25
16,215.0,0.0,0.0,0.75,0.25
17,220.0,1.0,0.0,0.625,0.375
18,221.0,1.0,1.0,0.375,0.625
19,225.0,1.0,0.0,0.875,0.125
20,229.0,0.0,0.0,0.875,0.125
21,247.0,0.0,0.0,1.0,0.0
22,262.0,1.0,0.0,0.5,0.5
23,265.0,1.0,1.0,0.25,0.75
24,267.0,1.0,1.0,0.375,0.625
25,270.0,1.0,1.0,0.0,1.0
26,283.0,0.0,0.0,0.625,0.375
27,284.0,0.0,0.0,0.625,0.375
28,291.0,1.0,1.0,0.375,0.625
29,303.0,0.0,0.0,1.0,0.0
30,308.0,0.0,0.0,0.875,0.125
31,324.0,0.0,0.0,1.0,0.0
32,325.0,0.0,0.0,1.0,0.0
33,337.0,0.0,0.0,0.875,0.125
34,340.0,0.0,0.0,1.0,0.0
35,349.0,0.0,0.0,0.875,0.125
