,0,1,2,3,4
0,8.0,0.0,0.0,1.0,0.0
1,27.0,1.0,1.0,0.0,1.0
2,38.0,1.0,1.0,0.0,1.0
3,46.0,1.0,1.0,0.0,1.0
4,51.0,1.0,1.0,0.0,1.0
5,53.0,1.0,1.0,0.0,1.0
6,64.0,1.0,1.0,0.0,1.0
7,65.0,0.0,0.0,1.0,0.0
8,83.0,0.0,0.0,1.0,0.0
9,90.0,0.0,0.0,1.0,0.0
10,118.0,1.0,0.0,0.6,0.4
11,119.0,1.0,0.0,0.6,0.4
12,130.0,0.0,1.0,0.2,0.8
13,133.0,1.0,1.0,0.0,1.0
14,136.0,0.0,1.0,0.4,0.6
15,151.0,0.0,1.0,0.4,0.6
16,156.0,1.0,1.0,0.2,0.8
17,158.0,1.0,0.0,0.6,0.4
18,159.0,0.0,0.0,0.6,0.4
19,178.0,1.0,1.0,0.4,0.6
20,180.0,1.0,1.0,0.4,0.6
21,184.0,1.0,1.0,0.0,1.0
22,194.0,0.0,0.0,0.6,0.4
23,198.0,1.0,1.0,0.0,1.0
24,202.0,1.0,1.0,0.0,1.0
25,226.0,1.0,0.0,0.8,0.2
26,243.0,0.0,0.0,1.0,0.0
27,271.0,1.0,1.0,0.0,1.0
28,294.0,1.0,0.0,0.6,0.4
29,304.0,0.0,0.0,1.0,0.0
30,305.0,0.0,0.0,0.8,0.2
31,306.0,0.0,0.0,1.0,0.0
32,312.0,0.0,0.0,1.0,0.0
33,322.0,0.0,0.0,1.0,0.0
34,352.0,0.0,0.0,0.8,0.2
