,0,1,2,3,4
0,0.0,0.0,0.0,0.5747260881919899,0.42527391180801005
1,1.0,0.0,1.0,0.3043111810835592,0.6956888189164409
2,2.0,0.0,0.0,0.5747260881919899,0.42527391180801005
3,3.0,0.0,1.0,0.3043111810835592,0.6956888189164409
4,4.0,0.0,0.0,0.5747260881919899,0.42527391180801005
5,5.0,0.0,0.0,0.5747260881919899,0.42527391180801005
6,6.0,1.0,1.0,0.43947238717837916,0.5605276128216208
7,7.0,1.0,1.0,0.43947238717837916,0.5605276128216208
8,8.0,0.0,0.0,0.5747260881919899,0.42527391180801005
9,9.0,0.0,0.0,0.5747260881919899,0.42527391180801005
10,10.0,1.0,1.0,0.43947238717837916,0.5605276128216208
11,11.0,0.0,1.0,0.43947238717837916,0.5605276128216208
12,12.0,0.0,0.0,0.5747260881919899,0.42527391180801005
13,13.0,1.0,1.0,0.43947238717837916,0.5605276128216208
14,14.0,0.0,1.0,0.43947238717837916,0.5605276128216208
15,15.0,1.0,1.0,0.43947238717837916,0.5605276128216208
16,16.0,0.0,0.0,0.5747260881919899,0.42527391180801005
17,17.0,0.0,1.0,0.43947238717837916,0.5605276128216208
18,18.0,0.0,1.0,0.43947238717837916,0.5605276128216208
19,19.0,0.0,0.0,0.5747260881919899,0.42527391180801005
20,20.0,1.0,1.0,0.43947238717837916,0.5605276128216208
21,21.0,0.0,0.0,0.5747260881919899,0.42527391180801005
22,22.0,1.0,1.0,0.43947238717837916,0.5605276128216208
23,23.0,0.0,0.0,0.5747260881919899,0.42527391180801005
24,24.0,0.0,0.0,0.5747260881919899,0.42527391180801005
25,25.0,0.0,0.0,0.5747260881919899,0.42527391180801005
26,26.0,0.0,0.0,0.5747260881919899,0.42527391180801005
27,27.0,0.0,1.0,0.43947238717837916,0.5605276128216208
28,28.0,0.0,0.0,0.5747260881919899,0.42527391180801005
29,29.0,1.0,1.0,0.43947238717837916,0.5605276128216208
30,30.0,1.0,1.0,0.43947238717837916,0.5605276128216208
31,31.0,1.0,1.0,0.43947238717837916,0.5605276128216208
32,32.0,0.0,1.0,0.43947238717837916,0.5605276128216208
33,33.0,0.0,0.0,0.5747260881919899,0.42527391180801005
34,34.0,1.0,1.0,0.43947238717837916,0.5605276128216208
35,35.0,1.0,1.0,0.43947238717837916,0.5605276128216208
36,36.0,1.0,1.0,0.43947238717837916,0.5605276128216208
37,37.0,0.0,1.0,0.43947238717837916,0.5605276128216208
38,38.0,0.0,0.0,0.5747260881919899,0.42527391180801005
39,39.0,1.0,1.0,0.43947238717837916,0.5605276128216208
40,40.0,1.0,1.0,0.43947238717837916,0.5605276128216208
41,41.0,1.0,1.0,0.43947238717837916,0.5605276128216208
42,42.0,0.0,0.0,0.5747260881919899,0.42527391180801005
43,43.0,0.0,1.0,0.43947238717837916,0.5605276128216208
